@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
4,7,North,South,East,West,6,3,1,8,5,1,7,1,370,369,South
3,7,North,South,East,None,7,3,1,9,5,1,7,1,369,368,West
3,8,North,South,East,None,6,3,1,8,5,1,7,1,368,367,North
3,9,North,South,East,None,7,3,1,7,5,1,7,1,367,366,North
3,10,None,South,East,None,8,3,1,7,5,1,7,1,366,365,North
4,10,None,South,East,West,8,4,1,8,5,1,7,1,365,364,East
4,9,North,South,East,West,8,4,1,8,5,1,7,1,364,363,South
4,8,North,South,East,West,8,5,1,9,5,1,7,1,363,362,South
3,8,North,South,East,None,8,6,1,10,5,1,7,1,362,361,West
3,9,North,South,East,None,9,6,1,9,5,1,7,1,361,360,North
3,10,None,South,East,None,10,6,1,10,5,1,7,1,360,359,North
4,10,None,South,East,West,10,5,1,9,5,1,7,1,359,358,East
4,9,North,South,East,West,10,4,1,9,5,1,7,1,358,357,South
3,9,North,South,East,None,10,5,1,8,5,1,7,1,357,356,West
3,8,North,South,East,None,10,6,1,7,5,1,7,1,356,355,South
3,7,North,South,East,None,10,7,1,6,5,1,7,1,355,354,South
3,6,North,South,East,West,10,7,2,6,5,1,7,1,354,553,South
2,6,None,South,East,West,10,7,3,1,5,1,7,1,553,552,West
1,6,North,South,East,None,9,7,3,1,5,1,7,1,552,551,West
1,7,North,South,None,None,9,8,3,1,5,1,7,1,551,550,North
1,8,North,South,None,None,9,9,3,1,5,1,7,1,550,549,North
1,9,North,South,None,None,9,9,3,1,5,1,7,1,549,548,North
1,10,North,South,None,None,8,9,3,1,5,1,7,1,548,547,North
1,11,North,South,None,None,8,10,3,1,5,1,7,1,547,546,North
1,12,North,South,East,None,8,10,3,1,5,1,7,1,546,545,North
2,12,None,None,East,West,8,9,3,1,5,1,7,1,545,544,East
3,12,None,None,East,West,8,8,3,1,5,1,7,1,544,543,East
4,12,None,None,East,West,8,9,3,1,5,1,7,1,543,542,East
5,12,None,None,East,West,8,10,3,1,5,1,7,1,542,541,East
6,12,None,None,East,West,8,10,3,1,5,1,7,1,541,540,East
7,12,None,None,East,West,8,10,3,1,5,1,7,1,540,539,East
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,1,3,5,9,6,6,-1,-2,South
1,16,North,South,East,None,2,4,1,3,4,9,7,6,-2,-3,South
2,16,None,South,East,West,2,3,2,3,3,9,8,6,-3,-4,East
2,15,North,South,East,West,1,3,3,3,4,9,8,5,-4,-5,South
2,14,North,None,East,West,2,3,4,3,4,9,8,4,-5,-6,South
3,14,North,None,East,West,2,3,3,3,4,10,8,3,-6,-7,East
4,14,North,None,East,West,3,3,3,4,3,10,8,3,-7,-8,East
5,14,North,None,East,West,4,3,4,4,4,10,8,3,-8,-9,East
6,14,North,None,East,West,5,3,3,4,3,10,8,3,-9,-10,East
7,14,North,None,East,West,5,4,2,4,3,10,9,3,-10,-11,East
8,14,North,South,East,West,5,3,2,4,3,10,9,3,-11,-12,East
8,13,North,South,East,None,6,3,3,4,3,9,9,4,-12,-13,South
8,12,North,South,East,West,6,3,3,3,3,10,9,3,-13,-14,South
8,11,North,South,East,None,7,3,4,3,4,10,9,4,-14,-15,South
8,10,North,South,East,None,8,3,3,3,4,9,9,3,-15,-16,South
8,9,North,South,East,None,8,4,3,3,4,10,9,3,-16,-17,South
8,8,North,South,East,None,8,5,2,3,5,10,8,3,-17,-18,South
8,7,North,South,East,None,8,6,1,3,6,10,7,3,-18,181,South
8,6,North,South,East,West,1,1,2,3,6,10,8,3,181,180,South
8,5,North,South,East,None,1,1,1,3,6,10,7,3,180,179,South
8,4,North,South,East,None,1,1,2,3,5,10,8,3,179,378,South
8,3,North,None,East,West,1,1,1,3,5,10,9,3,378,377,South
7,3,None,None,East,West,1,1,2,3,4,10,7,1,377,376,West
6,3,None,None,East,West,1,1,1,3,4,9,7,1,376,375,West
5,3,North,None,East,West,1,1,1,4,4,8,7,1,375,374,West
5,4,North,South,None,West,1,1,1,5,4,7,7,1,374,373,North
4,4,North,South,East,West,1,1,1,4,4,7,7,1,373,372,West
3,4,North,South,East,West,1,1,1,5,3,7,7,1,372,371,West
3,5,North,South,East,West,1,1,1,5,3,7,7,1,371,370,North
2,5,North,South,East,West,1,1,1,6,4,7,7,1,370,569,West
2,6,None,South,East,West,1,1,3,1,4,6,7,1,569,568,North
3,6,North,South,East,West,1,1,3,1,4,7,7,1,568,567,East
3,7,North,South,East,None,1,1,3,1,4,8,7,1,567,566,North
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,3,3,5,8,6,6,-1,-2,South
1,16,North,South,East,None,2,4,3,3,6,8,6,6,-2,-3,South
2,16,None,South,East,West,3,4,2,3,6,7,6,6,-3,-4,East
2,15,North,South,East,West,4,4,2,4,5,7,6,7,-4,-5,South
2,14,North,None,East,West,4,5,2,4,5,6,6,7,-5,-6,South
1,14,North,South,East,None,4,5,2,5,4,6,6,8,-6,-7,West
1,13,North,South,None,None,3,5,1,5,5,6,6,8,-7,-8,South
1,12,North,South,East,None,3,4,1,5,6,6,5,8,-8,-9,South
1,11,North,South,None,None,3,5,1,5,6,7,5,9,-9,-10,South
1,10,North,South,None,None,3,5,2,5,6,7,4,9,-10,-11,South
1,9,North,South,None,None,3,6,3,5,6,6,5,9,-11,-12,South
1,8,North,South,None,None,4,6,2,5,6,6,5,8,-12,-13,South
1,7,North,South,None,None,4,7,2,5,7,6,4,8,-13,-14,South
1,6,North,South,East,None,3,7,2,6,8,6,5,8,-14,185,South
2,6,None,South,East,West,3,7,3,1,7,6,5,7,185,184,East
3,6,North,South,East,West,3,8,3,1,6,6,6,7,184,183,East
3,7,North,South,East,None,3,8,3,1,6,6,6,8,183,382,North
3,8,North,South,East,None,1,1,3,1,6,6,6,9,382,381,North
4,8,North,South,East,West,1,1,3,1,6,6,6,9,381,380,East
4,9,North,South,East,West,1,1,3,1,6,6,6,8,380,379,North
5,9,North,South,East,West,1,1,3,1,6,6,5,8,379,578,East
5,8,North,South,East,West,1,1,3,1,7,6,7,1,578,577,South
5,7,North,South,East,West,1,1,3,1,7,6,7,1,577,576,South
5,6,North,South,East,West,1,1,3,1,8,6,7,1,576,575,South
6,6,North,None,East,West,1,1,3,1,8,5,7,1,575,574,East
7,6,None,None,East,West,1,1,3,1,8,5,7,1,574,573,East
8,6,North,South,East,West,1,1,3,1,9,5,7,1,573,572,East
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,2,3,5,9,6,6,-1,-2,South
1,16,North,South,East,None,3,3,3,3,5,10,6,7,-2,-3,South
2,16,None,South,East,West,3,4,2,3,6,10,5,7,-3,-4,East
2,15,North,South,East,West,3,4,2,3,6,10,5,7,-4,-5,South
2,14,North,None,East,West,3,3,2,3,6,9,5,6,-5,-6,South
3,14,North,None,East,West,2,3,2,3,6,9,5,7,-6,-7,East
4,14,North,None,East,West,2,3,2,4,6,9,5,8,-7,-8,East
5,14,North,None,East,West,2,4,1,4,5,9,5,7,-8,-9,East
6,14,North,None,East,West,2,3,1,3,5,9,5,7,-9,-10,East
7,14,North,None,East,West,2,3,1,4,6,9,5,6,-10,-11,East
8,14,North,South,East,West,2,4,2,4,6,9,4,6,-11,-12,East
8,13,North,South,East,None,2,3,2,5,6,8,4,7,-12,-13,South
8,12,North,South,East,West,2,4,1,5,6,9,3,7,-13,-14,South
8,11,North,South,East,None,3,4,2,5,5,9,3,8,-14,-15,South
8,10,North,South,East,None,3,4,2,4,5,9,3,8,-15,-16,South
8,9,North,South,East,None,2,4,2,4,5,9,3,7,-16,-17,South
8,8,North,South,East,None,1,4,1,4,5,8,3,7,-17,-18,South
8,7,North,South,East,None,2,4,1,5,5,8,3,7,-18,-19,South
8,6,North,South,East,West,2,3,1,4,6,8,3,7,-19,-20,South
7,6,None,None,East,West,2,3,2,4,5,8,4,7,-20,-21,West
6,6,North,None,East,West,3,3,1,4,5,7,5,7,-21,178,West
6,7,North,South,None,West,4,3,1,4,4,7,5,7,178,177,North
5,7,North,South,East,West,5,3,1,4,4,7,7,1,177,376,West
4,7,North,South,East,West,5,4,1,3,5,1,7,1,376,375,West
4,6,North,South,East,West,5,5,1,3,5,1,7,1,375,574,South
4,5,North,South,East,West,1,1,2,3,5,1,7,1,574,573,South
4,4,North,South,East,West,1,1,3,3,5,1,7,1,573,572,South
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,2,3,5,10,6,6,-1,-2,South
1,16,North,South,East,None,2,4,1,3,5,10,6,6,-2,-3,South
2,16,None,South,East,West,2,3,1,3,5,10,6,7,-3,-4,East
2,15,North,South,East,West,1,3,2,3,6,10,6,8,-4,-5,South
2,14,North,None,East,West,1,4,2,3,5,10,6,9,-5,-6,South
3,14,North,None,East,West,1,3,3,3,5,10,5,9,-6,-7,East
4,14,North,None,East,West,1,3,3,3,5,10,5,8,-7,-8,East
5,14,North,None,East,West,2,3,3,4,5,10,5,9,-8,-9,East
6,14,North,None,East,West,2,3,3,3,4,10,5,8,-9,-10,East
7,14,North,None,East,West,3,3,2,3,5,10,5,7,-10,-11,East
8,14,North,South,East,West,2,3,2,4,6,10,6,7,-11,-12,East
8,13,North,South,East,None,2,3,2,4,5,10,6,6,-12,-13,South
8,12,North,South,East,West,1,3,2,3,5,9,5,6,-13,-14,South
8,11,North,South,East,None,2,3,1,3,5,8,5,7,-14,-15,South
8,10,North,South,East,None,2,3,1,4,6,8,4,7,-15,-16,South
8,9,North,South,East,None,1,3,1,4,6,7,4,8,-16,-17,South
8,8,North,South,East,None,1,3,2,4,6,8,4,8,-17,-18,South
8,7,North,South,East,None,2,3,3,4,6,8,3,8,-18,-19,South
8,6,North,South,East,West,2,3,3,5,5,8,3,9,-19,-20,South
7,6,None,None,East,West,1,3,2,5,4,8,3,8,-20,-21,West
6,6,North,None,East,West,2,3,2,6,5,8,3,9,-21,-22,West
6,7,North,South,None,West,3,3,2,6,5,8,3,8,-22,-23,North
5,7,North,South,East,West,2,3,2,5,4,8,3,9,-23,-24,West
5,8,North,South,East,West,3,3,2,6,4,9,3,10,-24,-25,North
5,9,North,South,East,West,3,3,2,6,4,8,4,10,-25,-26,North
5,10,None,South,East,West,3,3,2,5,4,9,4,9,-26,-27,North
4,10,None,South,East,West,3,3,2,5,5,9,3,9,-27,172,West
4,9,North,South,East,West,3,3,1,5,5,1,3,8,172,371,South
4,8,North,South,East,West,3,3,1,4,5,1,3,8,371,370,South
4,7,North,South,East,West,4,3,1,3,5,1,7,1,370,369,South
4,6,North,South,East,West,5,3,2,3,5,1,7,1,369,368,South
4,5,North,South,East,West,5,4,3,3,5,1,7,1,368,367,South
4,4,North,South,East,West,5,5,4,3,5,1,7,1,367,566,South
4,3,North,None,East,West,5,6,3,1,5,1,7,1,566,565,South
5,3,North,None,East,West,6,6,3,1,5,1,7,1,565,564,East
5,4,North,South,None,West,6,6,3,1,5,1,7,1,564,563,North
5,5,North,South,None,West,6,6,3,1,5,1,7,1,563,562,North
5,6,North,South,East,West,6,7,3,1,5,1,7,1,562,561,North
5,7,North,South,East,West,6,8,3,1,5,1,7,1,561,560,North
