@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
6,6,North,None,East,West,4,8,3,1,5,1,7,1,512,511,West
5,6,North,South,East,West,5,8,3,1,5,1,7,1,511,510,West
4,6,North,South,East,West,5,8,3,1,5,1,7,1,510,509,West
4,7,North,South,East,West,4,8,3,1,5,1,7,1,509,508,North
5,7,North,South,East,West,4,7,3,1,5,1,7,1,508,507,East
6,7,North,South,None,West,4,8,3,1,5,1,7,1,507,506,East
5,7,North,South,East,West,3,8,3,1,5,1,7,1,506,505,West
4,7,North,South,East,West,3,7,3,1,5,1,7,1,505,0,West
1,18,None,South,East,None,5,9,11,3,17,6,25,7,0,-1,Stop
1,18,None,South,East,None,5,10,11,3,17,5,25,7,-1,-2,Stop
1,18,None,South,East,None,4,10,11,4,18,5,25,7,-2,-3,Stop
1,18,None,South,East,None,5,10,11,5,18,4,25,6,-3,-4,Stop
1,18,None,South,East,None,5,9,11,4,17,4,25,7,-4,-5,Stop
1,18,None,South,East,None,5,9,11,4,17,4,25,8,-5,-6,Stop
1,18,None,South,East,None,5,8,10,4,16,4,24,8,-6,-7,Stop
1,18,None,South,East,None,5,8,11,4,16,3,25,8,-7,-8,Stop
1,18,None,South,East,None,5,8,11,4,16,3,25,9,-8,-9,Stop
2,18,None,None,East,West,5,8,11,3,16,3,25,10,-9,-10,East
3,18,None,None,East,West,5,7,11,4,15,3,25,9,-10,-11,East
4,18,None,None,East,West,5,8,10,4,16,3,24,9,-11,-12,East
5,18,None,None,East,West,5,7,9,4,15,3,23,9,-12,-13,East
6,18,None,None,East,West,5,6,9,4,15,3,23,10,-13,-14,East
7,18,None,None,East,West,4,6,9,4,15,3,23,9,-14,-15,East
8,18,None,None,East,West,5,6,9,3,15,3,23,8,-15,-16,East
9,18,None,None,East,West,5,7,9,4,14,3,24,8,-16,-17,East
10,18,None,None,East,West,5,6,9,4,13,3,24,7,-17,-18,East
11,18,None,None,East,West,5,6,9,4,13,3,24,6,-18,-19,East
12,18,None,None,East,West,5,6,9,3,13,3,23,6,-19,-20,East
13,18,None,None,East,West,5,7,9,3,13,4,23,6,-20,-21,East
14,18,None,South,East,West,5,7,9,4,13,3,24,6,-21,-22,East
14,17,North,South,East,None,5,8,10,4,13,4,24,5,-22,-23,South
14,16,North,South,East,West,5,9,10,4,13,5,23,5,-23,-24,South
14,15,North,South,East,West,5,9,10,5,13,5,23,4,-24,-25,South
14,14,North,South,East,West,5,9,11,5,13,6,22,4,-25,-26,South
14,13,North,South,None,None,6,9,11,4,13,7,22,3,-26,-27,South
14,12,North,South,East,West,6,8,10,4,13,6,23,3,-27,-28,South
14,11,North,South,East,West,5,8,10,5,13,5,24,3,-28,-29,South
14,10,North,South,East,West,4,8,10,6,14,5,24,3,-29,-30,South
14,9,North,South,None,West,3,8,11,6,13,5,23,3,-30,-31,South
14,8,North,South,East,West,3,8,11,7,13,5,23,4,-31,-32,South
14,7,North,South,None,West,3,7,10,7,14,5,24,4,-32,-33,South
14,6,North,South,East,West,4,7,11,7,13,5,24,4,-33,-34,South
14,5,North,South,None,West,4,7,11,7,13,4,24,4,-34,165,South
14,4,North,South,East,West,4,7,11,6,5,1,23,4,165,164,South
14,3,North,None,East,West,4,8,11,7,5,1,23,4,164,163,South
14,3,North,None,East,West,4,8,10,7,5,1,23,4,163,162,South
15,3,North,None,East,West,5,8,9,7,5,1,23,3,162,161,East
16,3,North,None,East,West,5,9,8,7,5,1,23,3,161,160,East
17,3,North,None,East,West,5,10,9,7,5,1,22,3,160,159,East
18,3,North,None,East,West,5,10,9,7,5,1,22,3,159,158,East
19,3,North,None,East,West,6,10,9,7,5,1,22,3,158,157,East
20,3,North,None,East,West,6,9,8,7,5,1,23,3,157,156,East
21,3,North,None,East,West,5,9,8,6,5,1,23,3,156,155,East
22,3,North,None,East,West,5,9,8,6,5,1,23,4,155,154,East
23,3,North,None,East,West,4,9,8,7,5,1,24,4,154,353,East
23,4,North,South,East,West,4,9,8,7,5,1,7,1,353,352,North
23,5,North,South,East,None,4,8,8,6,5,1,7,1,352,351,North
23,6,North,South,East,West,4,8,9,6,5,1,7,1,351,350,North
22,6,None,None,East,West,4,9,9,5,5,1,7,1,350,349,West
21,6,None,None,East,West,4,10,9,4,5,1,7,1,349,348,West
20,6,None,South,East,West,4,10,10,4,5,1,7,1,348,347,West
19,6,None,South,East,West,4,9,11,4,5,1,7,1,347,346,West
18,6,None,South,East,West,3,9,11,3,5,1,7,1,346,345,West
17,6,None,South,East,West,3,10,11,3,5,1,7,1,345,344,West
16,6,None,None,East,West,3,9,11,4,5,1,7,1,344,343,West
15,6,None,None,East,West,3,10,11,3,5,1,7,1,343,342,West
14,6,North,South,East,West,4,10,10,3,5,1,7,1,342,341,West
13,6,North,South,East,None,4,10,10,4,5,1,7,1,341,340,West
13,7,North,South,East,None,4,10,10,5,5,1,7,1,340,339,North
13,8,North,South,East,None,4,9,11,5,5,1,7,1,339,338,North
13,9,North,South,East,None,4,10,11,4,5,1,7,1,338,337,North
13,10,North,South,East,None,3,10,11,4,5,1,7,1,337,336,North
13,11,North,South,East,None,3,10,10,4,5,1,7,1,336,335,North
13,12,None,South,East,West,4,10,10,3,5,1,7,1,335,334,North
12,12,None,None,East,West,5,10,9,3,5,1,7,1,334,333,West
11,12,None,South,East,West,5,9,9,4,5,1,7,1,333,332,West
10,12,North,South,East,West,5,8,9,3,5,1,7,1,332,331,West
10,11,North,South,East,West,5,9,9,3,5,1,7,1,331,330,South
10,10,North,South,East,West,4,9,10,3,5,1,7,1,330,329,South
10,9,North,South,East,West,4,9,9,3,5,1,7,1,329,328,South
10,8,North,South,East,West,4,10,8,3,5,1,7,1,328,327,South
10,7,North,South,East,West,5,10,8,3,5,1,7,1,327,326,South
10,6,North,South,East,West,4,10,8,4,5,1,7,1,326,325,South
10,5,North,South,East,West,4,9,8,4,5,1,7,1,325,324,South
10,4,North,South,East,West,5,9,8,5,5,1,7,1,324,323,South
10,3,North,None,East,West,5,8,8,5,5,1,7,1,323,322,South
9,3,North,None,East,West,4,8,9,5,5,1,7,1,322,321,West
8,3,North,None,East,West,4,8,10,5,5,1,7,1,321,320,West
8,4,North,South,East,None,4,7,10,6,5,1,7,1,320,319,North
9,4,North,South,East,West,4,8,11,6,5,1,7,1,319,318,East
10,4,North,South,East,West,4,8,11,6,5,1,7,1,318,317,East
10,5,North,South,East,West,4,9,10,6,5,1,7,1,317,516,North
10,6,North,South,East,West,4,10,3,1,5,1,7,1,516,515,North
10,7,North,South,East,West,5,10,3,1,5,1,7,1,515,514,North
9,7,North,South,East,West,5,10,3,1,5,1,7,1,514,513,West
8,7,North,South,East,None,5,9,3,1,5,1,7,1,513,512,West
8,6,North,South,East,West,4,9,3,1,5,1,7,1,512,511,South
7,6,None,None,East,West,5,9,3,1,5,1,7,1,511,510,West
6,6,North,None,East,West,6,9,3,1,5,1,7,1,510,509,West
6,7,North,South,None,West,6,8,3,1,5,1,7,1,509,508,North
5,7,North,South,East,West,5,8,3,1,5,1,7,1,508,507,West
4,7,North,South,East,West,4,8,3,1,5,1,7,1,507,0,West
1,18,None,South,East,None,5,9,11,3,17,6,25,7,0,-1,Stop
1,18,None,South,East,None,5,10,11,3,17,5,25,7,-1,-2,Stop
1,18,None,South,East,None,5,10,11,3,17,4,25,7,-2,-3,Stop
2,18,None,None,East,West,5,9,11,3,17,3,24,7,-3,-4,East
3,18,None,None,East,West,5,9,10,3,17,3,25,7,-4,-5,East
4,18,None,None,East,West,5,10,9,3,17,4,26,7,-5,-6,East
5,18,None,None,East,West,4,10,10,3,18,4,26,8,-6,-7,East
6,18,None,None,East,West,5,10,11,3,19,4,26,9,-7,-8,East
7,18,None,None,East,West,5,9,11,3,19,4,26,10,-8,-9,East
8,18,None,None,East,West,5,9,11,3,19,4,26,11,-9,-10,East
9,18,None,None,East,West,6,9,11,3,18,4,27,11,-10,-11,East
10,18,None,None,East,West,6,9,10,3,18,3,27,10,-11,-12,East
11,18,None,None,East,West,5,9,10,4,19,3,27,10,-12,-13,East
12,18,None,None,East,West,5,8,11,4,19,4,27,11,-13,-14,East
13,18,None,None,East,West,5,9,11,4,18,4,27,11,-14,-15,East
14,18,None,South,East,West,4,9,10,4,17,4,27,12,-15,-16,East
14,17,North,South,East,None,4,8,9,4,17,5,27,12,-16,-17,South
14,16,North,South,East,West,4,8,9,4,17,5,26,12,-17,-18,South
14,15,North,South,East,West,4,7,9,5,18,5,27,12,-18,-19,South
14,14,North,South,East,West,3,7,9,6,18,5,27,13,-19,-20,South
14,13,North,South,None,None,3,6,9,5,18,6,27,13,-20,-21,South
14,12,North,South,East,West,2,6,9,4,18,6,27,13,-21,-22,South
14,11,North,South,East,West,3,6,8,4,18,5,27,14,-22,-23,South
15,11,North,South,East,West,2,6,9,4,19,5,27,13,-23,-24,East
16,11,North,South,East,West,2,5,9,5,18,5,28,13,-24,-25,East
17,11,North,South,East,West,2,5,9,5,19,5,27,13,-25,-26,East
18,11,North,South,East,West,2,4,8,5,20,5,27,12,-26,-27,East
19,11,North,South,East,West,2,5,9,5,20,5,27,12,-27,-28,East
19,12,North,South,East,West,3,5,9,4,19,5,28,12,-28,-29,North
19,13,North,South,East,West,3,4,9,3,19,4,27,12,-29,-30,North
20,13,North,South,None,West,4,4,9,3,19,5,27,12,-30,-31,East
20,13,North,South,None,West,3,4,9,3,19,6,28,12,-31,-32,East
20,13,North,South,None,West,4,4,9,3,19,5,28,13,-32,-33,East
20,14,North,South,None,West,4,4,9,3,18,5,28,12,-33,-34,North
20,15,North,South,East,None,4,3,10,3,18,5,28,11,-34,-35,North
21,15,North,None,East,West,5,3,9,3,18,4,28,10,-35,-36,East
22,15,North,South,East,West,5,4,8,3,19,4,28,11,-36,-37,East
23,15,North,South,East,West,5,5,8,4,20,4,28,12,-37,-38,East
24,15,North,South,East,West,5,6,9,4,20,4,27,12,-38,-39,East
25,15,North,South,East,West,5,5,9,4,21,4,26,12,-39,-40,East
26,15,North,South,East,West,5,6,8,4,21,4,26,13,-40,-41,East
27,15,North,South,East,West,5,5,8,5,21,3,26,12,-41,-42,East
27,14,North,South,East,West,5,6,8,4,22,3,26,12,-42,-43,South
27,13,North,South,East,West,5,6,8,3,22,3,26,13,-43,-44,South
27,12,North,South,East,West,5,5,9,3,22,3,26,14,-44,-45,South
26,12,North,South,East,None,5,6,10,3,22,3,25,14,-45,-46,West
26,13,North,South,East,West,5,7,9,3,22,3,25,15,-46,-47,North
25,13,North,None,East,None,5,8,9,3,22,4,26,15,-47,-48,West
25,14,North,South,East,West,4,8,9,4,23,4,26,15,-48,-49,North
26,14,North,South,East,West,4,9,8,4,23,4,27,15,-49,-50,East
27,14,North,South,East,West,4,9,8,3,24,4,26,15,-50,149,East
27,15,North,South,East,West,4,9,7,3,24,3,7,1,149,148,North
26,15,North,South,East,West,4,10,6,3,24,3,7,1,148,147,West
26,14,North,South,East,West,4,10,5,3,25,3,7,1,147,146,South
26,13,North,South,East,West,4,10,5,3,24,3,7,1,146,145,South
26,12,North,South,East,None,4,10,5,4,23,3,7,1,145,144,South
26,11,North,South,East,West,3,10,5,3,23,3,7,1,144,143,South
26,10,North,South,East,West,4,10,5,3,23,4,7,1,143,142,South
26,9,North,South,East,West,5,10,5,4,23,3,7,1,142,141,South
26,8,North,South,East,West,5,9,5,3,23,4,7,1,141,140,South
26,7,North,South,East,West,5,8,6,3,23,5,7,1,140,139,South
26,6,North,South,East,West,5,7,6,3,23,4,7,1,139,138,South
26,5,North,South,East,West,4,7,7,3,22,4,7,1,138,137,South
25,5,North,South,East,West,4,6,7,3,21,4,7,1,137,136,West
24,5,North,South,East,West,4,6,8,3,20,4,7,1,136,135,West
23,5,North,South,East,None,4,5,8,3,19,4,7,1,135,134,West
23,4,North,South,East,West,5,5,9,3,18,4,7,1,134,133,South
22,4,None,South,East,West,4,5,10,3,18,3,7,1,133,132,West
21,4,None,South,East,West,5,5,11,3,17,3,7,1,132,131,West
20,4,North,South,East,West,5,6,11,4,17,3,7,1,131,130,West
19,4,North,South,East,West,5,6,11,3,18,3,7,1,130,129,West
18,4,North,South,East,West,5,5,11,4,19,3,7,1,129,128,West
17,4,North,South,East,West,4,5,10,4,20,3,7,1,128,127,West
17,3,North,None,East,West,3,5,10,3,21,3,7,1,127,126,South
18,3,North,None,East,West,3,5,10,3,21,4,7,1,126,125,East
19,3,North,None,East,West,3,4,9,3,21,3,7,1,125,324,East
20,3,North,None,East,West,2,4,9,3,5,1,7,1,324,323,East
20,4,North,South,East,West,3,4,9,4,5,1,7,1,323,322,North
20,5,North,South,None,West,4,4,10,4,5,1,7,1,322,321,North
19,5,North,South,East,West,5,4,9,4,5,1,7,1,321,320,West
18,5,North,South,East,West,5,5,9,4,5,1,7,1,320,319,West
18,6,None,South,East,West,4,5,9,3,5,1,7,1,319,318,North
17,6,None,South,East,West,4,4,8,3,5,1,7,1,318,317,West
16,6,None,None,East,West,4,3,9,3,5,1,7,1,317,316,West
15,6,None,None,East,West,4,4,8,3,5,1,7,1,316,315,West
14,6,North,South,East,West,5,4,9,3,5,1,7,1,315,314,West
13,6,North,South,East,None,5,3,8,3,5,1,7,1,314,313,West
